longitude,latitude
103.9521346,1.367025315
103.9351472,1.375106227
103.9345593,1.376307047
103.9560091,1.36846368
103.9616719,1.374721
103.934299,1.375954148
103.9346461,1.378208601
103.9527692,1.367975437
103.9361118,1.375082496
103.9567606,1.373485771
103.9531458,1.368214597
103.9591602,1.365298121
103.958731,1.36606697
103.9363835,1.377553847
103.9564921,1.369384052
103.959676,1.367342674
103.9641132,1.364846275
103.9591602,1.365298121
103.9410968,1.378382153
103.9587026,1.367952786
103.960047,1.366396509
103.9525501,1.36745078
103.9617637,1.371668683
103.9548706,1.36892657
103.9502818,1.367590381
103.9415106,1.374995864
103.95191,1.368008219
103.9456742,1.373099927
103.9624097,1.370264184
103.9628953,1.364083645
103.9616926,1.369264492
103.9619185,1.366249489
103.9615826,1.369872342
103.9611105,1.370621929
103.9630468,1.371100122
103.9588404,1.371949148
103.9432648,1.376245278
103.9581819,1.367050215
103.9382913,1.379098876
103.9459457,1.376024521
103.9424626,1.376386083
103.938173,1.378083197
103.955507,1.372688501
103.9382074,1.374416936
103.9545168,1.37042586
103.9452348,1.376654401
103.9508548,1.370392935
103.9545168,1.37042586
103.9508827,1.37083216
103.9075822,1.402468466
103.9075822,1.402468466
103.9078474,1.402964008
103.906791,1.405832084
103.9064384,1.406081435
103.9035571,1.402550903
103.9059582,1.406403852
103.9124285,1.393542263
103.9064857,1.401372012
103.9052652,1.401588191
103.9057512,1.39996998
103.9032111,1.398682245
103.9038627,1.398524282
103.9029109,1.398778276
103.9122939,1.394630782
103.9167142,1.398162762
103.9069122,1.39541568
103.9078474,1.402964008
103.9092641,1.403584212
103.9157809,1.398148805
103.915172,1.397692398
103.9082778,1.404277103
103.907096,1.401367945
103.9075822,1.402468466
103.9071174,1.403480538
103.9078474,1.402964008
103.912808,1.401614289
103.9089093,1.403824351
103.9092641,1.403584212
103.9081572,1.404938584
103.9101535,1.403558837
103.9121478,1.40215673
103.912808,1.401614289
103.9106968,1.402393288
103.912808,1.401614289
103.909541,1.403860564
103.9098829,1.403745871
103.9114267,1.402605242
103.903127,1.401343561
103.8983589,1.403313781
103.9032975,1.402675272
103.9077599,1.405077716
103.9118158,1.401686288
103.9061861,1.404172163
103.8985316,1.403652033
103.9101535,1.403558837
103.9091177,1.404164317
103.9032975,1.402675272
103.9053002,1.404052062
103.9057622,1.403777894
103.9089093,1.403824351
103.9101535,1.403558837
103.909541,1.403860564
103.9098829,1.403745871
103.9058947,1.404265418
103.904784,1.404374931
103.8985316,1.403652033
103.904784,1.404374931
103.9061861,1.404172163
103.912808,1.401614289
103.8985316,1.403652033
103.9026191,1.40157247
103.9026191,1.40157247
103.8973001,1.403782416
103.8975049,1.404559094
103.8994549,1.403979501
103.8994549,1.403979501
103.8986665,1.403443932
103.9012959,1.402523182
103.906791,1.405832084
103.903127,1.401343561
103.8979384,1.403474149
103.8988518,1.404315452
103.9030395,1.402377994
103.903127,1.401343561
103.9017788,1.401960108
103.906791,1.405832084
103.9012624,1.402303014
103.8986665,1.403443932
103.9016885,1.403033709
103.9065791,1.396677886
103.9052498,1.398480708
103.9107647,1.396007992
103.9160186,1.39731946
103.9077693,1.398470605
103.9157082,1.395312099
103.9062079,1.400455442
103.908509,1.398557354
103.9100553,1.393172994
103.9066178,1.395787352
103.9128831,1.392987926
103.9057295,1.396941332
103.9093541,1.397013086
103.9155224,1.394448669
103.9021117,1.39852262
103.9108129,1.396731877
103.9060066,1.400647082
103.915172,1.397692398
103.9066476,1.400131511
103.9054714,1.399085258
103.9050542,1.396805705
103.9150066,1.399179807
103.9044956,1.399664223
103.9127175,1.394977318
103.9106985,1.393069499
103.9148717,1.400123957
103.9158457,1.39879751
103.9149154,1.397238237
103.8985316,1.403652033
103.8973989,1.404111506
103.912122,1.40146582
103.9121478,1.40215673
103.9012624,1.402303014
103.8983193,1.404290802
103.9035195,1.401549241
103.8994549,1.403979501
103.9066178,1.395787352
103.9093113,1.398921796
103.9066178,1.395787352
103.9101406,1.398515832
103.9061471,1.396207066
103.7993498,1.304384257
103.8014957,1.306160472
103.7986572,1.306798924
103.7982919,1.306267716
103.8003999,1.304221751
103.8007436,1.305586163
103.8004236,1.304678661
103.7871897,1.311998913
103.7993317,1.304074953
103.8007436,1.305586163
103.8025131,1.291518248
103.7991816,1.304886344
103.803188,1.290020507
103.8014471,1.306822191
103.803508,1.291543916
103.7832732,1.302525747
103.7884039,1.31228409
103.7881922,1.313193696
103.802857,1.292254671
103.7940631,1.309053945
103.8042298,1.292096907
103.7952646,1.307115686
103.7940631,1.309053945
103.7948733,1.309352847
103.8042298,1.292096907
103.7948733,1.309352847
103.8119567,1.29375108
103.7855513,1.30838826
103.7914519,1.31101769
103.7855513,1.30838826
103.7918866,1.311058611
103.8042695,1.296696151
103.8041754,1.296589236
103.7828912,1.307654538
103.7826372,1.304060128
103.803508,1.291543916
103.799918,1.29327775
103.7999359,1.292750071
103.8093307,1.293382949
103.7926014,1.309983984
103.7966272,1.307747891
103.7994173,1.300727923
103.7821881,1.304915957
103.8148357,1.292721267
103.7848029,1.30887985
103.7848029,1.30887985
103.8148357,1.292721267
103.7813204,1.305422783
103.7813204,1.305422783
103.8096921,1.294561391
103.7872306,1.311288236
103.7854897,1.309356763
103.7858075,1.304992003
103.8118849,1.293085872
103.8092773,1.294620407
103.7821881,1.304915957
103.7821881,1.304915957
103.786332,1.308635628
103.8049318,1.294317426
103.8158575,1.456424863
103.8150135,1.447163473
103.8151574,1.451576162
103.8158126,1.45427018
103.8207817,1.451769196
103.8167639,1.456546013
103.8161947,1.455484507
103.8228962,1.44585217
103.8248907,1.449712836
103.816662,1.447528577
103.8172407,1.455299736
103.8257671,1.449701615
103.8173757,1.449228692
103.8164529,1.45507804
103.8173161,1.450241683
103.8172407,1.455299736
103.8217157,1.451694082
103.8140388,1.448531846
103.8182964,1.445559889
103.8131468,1.455880569
103.8198148,1.450298965
103.8155809,1.456036997
103.8142735,1.450830599
103.8167639,1.456546013
103.8135886,1.455201016
103.8216573,1.445922619
103.8171814,1.456474318
103.8184495,1.453436687
103.8150135,1.447163473
103.8186098,1.447576365
103.8181607,1.451890614
103.8179475,1.451770422
103.8208166,1.446342758
103.8207817,1.451769196
103.8217157,1.451694082
103.8132121,1.45500467
103.8257267,1.450356834
103.8150135,1.447163473
103.8206243,1.450540912
103.8188909,1.450066
103.8140388,1.448531846
103.8181238,1.453741321
103.8148778,1.450309158
103.8146922,1.448674933
103.818573,1.451626317
103.8216573,1.445922619
103.8194984,1.451240062
103.8746889,1.391210381
103.8724906,1.392138285
103.8747787,1.392200608
103.8747787,1.392200608
103.8735532,1.39121766
103.8744098,1.392220138
103.8766449,1.393393644
103.8992781,1.398271174
103.9077167,1.3926658
103.9064944,1.393173695
103.9069091,1.391035892
103.9012709,1.38835482
103.9015926,1.392609562
103.9008116,1.384397167
103.9026328,1.396241314
103.9056495,1.393009778
103.8929671,1.387532282
103.9083297,1.391306246
103.9009299,1.382627459
103.898228,1.384962863
103.902651,1.389868754
103.8919036,1.391342238
103.8984973,1.396803363
103.873546,1.388296543
103.8770562,1.390162618
103.9058975,1.392023344
103.9087431,1.391450411
103.8904664,1.391397227
103.8967276,1.396078772
103.9032214,1.383352625
103.8916173,1.390585781
103.8910825,1.388518203
103.8976295,1.384309487
103.8857612,1.391098224
103.8759405,1.390052695
103.902651,1.389868754
103.9062606,1.392354298
103.9029006,1.38604164
103.8994385,1.390487166
103.9051029,1.390454154
103.8995422,1.384241559
103.8747787,1.392200608
103.8854962,1.390811104
103.898664,1.390440058
103.8760967,1.389789389
103.8746889,1.391210381
103.898737,1.385087191
103.9012709,1.38835482
103.8988076,1.383812737
103.8978702,1.385307096
103.8762905,1.393398979
103.8766449,1.393393644
103.8766449,1.393393644
103.8995422,1.384241559
103.8925507,1.392095507
103.8766449,1.393393644
103.8766449,1.393393644
103.89881,1.384547358
103.8992912,1.385144912
103.9002069,1.385816244
103.8744098,1.392220138
103.8974332,1.383199995
103.8770562,1.390162618
103.8739461,1.391183805
103.876913,1.393599788
103.876518,1.392833667
103.8774217,1.39274604
103.8992912,1.385144912
103.876913,1.393599788
103.8764796,1.389939204
103.8770562,1.390162618
103.896374,1.383511983
103.8935644,1.383931005
103.9002069,1.385816244
103.8959578,1.384767061
103.8955049,1.381659187
103.8955049,1.381659187
103.8959678,1.382088599
103.8968314,1.381135032
103.8946548,1.385955885
103.8945108,1.382336659
103.8945019,1.384606791
103.8944433,1.38414099
103.8944149,1.385012435
103.8957423,1.382137166
103.8935644,1.383931005
103.8959678,1.382088599
103.8944433,1.38414099
103.8938004,1.382379847
103.8945221,1.38333897
103.8939094,1.381833459
103.8945108,1.382336659
103.8945221,1.38333897
103.8885985,1.389195145
103.873859,1.388822916
103.9024002,1.392824178
103.9054421,1.393429316
103.8992874,1.397638902
103.9051029,1.390454154
103.891211,1.387563418
103.9077291,1.387758502
103.8954078,1.386469231
103.9051029,1.390454154
103.9026187,1.386177785
103.9000286,1.39362917
103.9021921,1.386844965
103.8892154,1.388650037
103.9086124,1.390948423
103.8992874,1.397638902
103.9066762,1.38841338
103.9009302,1.395816643
103.9034848,1.393740083
103.9047887,1.387007272
103.873546,1.388296543
103.8939236,1.388313116
103.8984563,1.392197913
103.8857612,1.391098224
103.8875199,1.39158552
103.9007537,1.388664288
103.8927356,1.387065378
103.9017895,1.395167098
103.9024002,1.392824178
103.8996414,1.383283171
103.8885403,1.393862322
103.8913018,1.388405238
103.9013099,1.384437299
103.8929671,1.387532282
103.8906755,1.392908499
103.888371,1.393161626
103.9043943,1.385798182
103.8979469,1.390750815
103.8952753,1.393641335
103.8952753,1.393641335
103.8762905,1.393398979
103.8974046,1.392902775
103.8969182,1.392934744
103.9005512,1.386185145
103.9036303,1.395795687
103.8998803,1.391683195
103.9008932,1.38180761
103.8901531,1.388079615
103.8951053,1.394570342
103.9000179,1.388256186
103.8998803,1.391683195
103.8897192,1.388203709
103.888371,1.393161626
103.8955253,1.387214452
103.872614,1.369347268
103.8726629,1.36847951
103.876133,1.35047536
103.8720908,1.357635048
103.872182,1.358358825
103.8723667,1.353880327
103.8670455,1.353493566
103.8753439,1.350867126
103.8733923,1.353475064
103.8726629,1.36847951
103.8718313,1.365628235
103.8703609,1.37103632
103.875782,1.370594509
103.8712337,1.371710714
103.8752672,1.371957256
103.8711268,1.356470981
103.8709178,1.367595486
103.8695629,1.34993697
103.8730413,1.367781392
103.8708478,1.372355941
103.870857,1.3568225
103.8718109,1.359146061
103.8691373,1.355133814
103.872182,1.358358825
103.8659671,1.35417533
103.8670687,1.354628177
103.8683677,1.355017626
103.8718109,1.359146061
103.8736399,1.354929782
103.8695343,1.354799538
103.8683526,1.350286159
103.873453,1.347247313
103.8729046,1.346658249
103.8760221,1.347795057
103.8758597,1.34920192
103.8721798,1.371418524
103.8706759,1.373158691
103.8752672,1.371957256
103.8725735,1.374618931
103.8712852,1.372324635
103.8730511,1.356800909
103.8702122,1.34964854
103.8720297,1.355126126
103.8725936,1.366958513
103.8758021,1.372473616
103.8739802,1.373806031
103.8736355,1.367389232
103.8721108,1.366450633
103.8691696,1.354295429
103.868543,1.354254191
103.8677695,1.351205269
103.9449179,1.357511619
103.9457735,1.357832439
103.9503836,1.352743287
103.9526127,1.354792439
103.9475346,1.357864662
103.9546293,1.356856375
103.9359656,1.353043673
103.9368382,1.347972295
103.9525392,1.352905289
103.9359235,1.352157369
103.9545963,1.349881277
103.9475098,1.346298136
103.9523524,1.350860056
103.9547925,1.351149909
103.9315467,1.352517399
103.9320065,1.352685281
103.9471776,1.348093125
103.9475098,1.346298136
103.9455214,1.346716163
103.951966,1.351717551
103.9500295,1.354338515
103.9313859,1.352215416
103.9360476,1.346494838
103.9360476,1.346494838
103.9540092,1.35551796
103.9528322,1.351917436
103.9474475,1.355905169
103.9353978,1.350101715
103.9633669,1.352525599
103.962576,1.356044164
103.9356169,1.351142177
103.9547046,1.348852774
103.9591245,1.351145691
103.9353062,1.353589484
103.9606207,1.35768612
103.936891,1.357647877
103.93716,1.356557204
103.9615766,1.356251228
103.9319167,1.348013892
103.9340993,1.3570067
103.9546521,1.355603532
103.9580245,1.358682997
103.9348873,1.346813183
103.9349512,1.356842294
103.9556785,1.347313666
103.9560258,1.345888762
103.9357372,1.354684946
103.9402904,1.348631074
103.9530201,1.344715541
103.9457735,1.357832439
103.9339915,1.350689363
103.9550027,1.354707981
103.9599545,1.357702341
103.933462,1.352046854
103.9402106,1.345973363
103.9353345,1.356984507
103.9327843,1.352311805
103.9367989,1.356171829
103.9567968,1.359192563
103.9515878,1.359966245
103.9546659,1.359968527
103.9330438,1.360011777
103.9504275,1.348691823
103.9522862,1.354435501
103.9560409,1.342552189
103.9348873,1.346813183
103.953188,1.345306618
103.9559648,1.346266941
103.932939,1.35185623
103.9395686,1.349831891
103.9504899,1.34216114
103.956986,1.341531004
103.9471166,1.354615167
103.9514337,1.340849911
103.9541657,1.345059223
103.9545032,1.343811391
103.952586,1.341821167
103.9606207,1.35768612
103.9616,1.355050591
103.9514922,1.362380613
103.9547568,1.351787487
103.9611349,1.351145702
103.9622579,1.355617565
103.9601209,1.345351157
103.9570461,1.348037331
103.9407628,1.347495105
103.9371609,1.358944782
103.954909,1.362100169
103.9596759,1.345170371
103.9375597,1.357503857
103.9575157,1.350698906
103.9554482,1.343465123
103.9499466,1.353235727
103.9592488,1.345530161
103.9365029,1.354684862
103.9369211,1.35132562
103.9386677,1.35696782
103.9585391,1.342477099
103.9386677,1.35696782
103.9585391,1.342477099
103.9386691,1.356369681
103.9383845,1.356371924
103.9596428,1.343135737
103.9589763,1.342738696
103.9516247,1.363238707
103.9497933,1.345184289
103.9315935,1.347782639
103.9572573,1.352570368
103.9574479,1.3521417
103.9568041,1.352217048
103.9603242,1.352504741
103.9416375,1.347239555
103.9359001,1.354303068
103.9359001,1.354303068
103.9407348,1.349435712
103.9411935,1.35017819
103.9359001,1.354303068
103.852482,1.338249143
103.852482,1.338249143
103.8525075,1.337783376
103.8591658,1.330293034
103.8798927,1.333992975
103.8559142,1.339507531
103.8591658,1.330293034
103.8798985,1.33372866
103.8581819,1.330939337
103.8581819,1.330939337
103.8581819,1.330939337
103.8567631,1.33291837
103.8517784,1.335013326
103.8517143,1.334320011
103.8544509,1.339195454
103.8446055,1.34128334
103.8442143,1.337816161
103.8461425,1.340472872
103.8569818,1.333566067
103.8635995,1.336055939
103.8443052,1.340631407
103.8454138,1.340020636
103.8517143,1.334320011
103.8591658,1.330293034
103.8452265,1.34240197
103.8517143,1.334320011
103.8463895,1.341238207
103.8450546,1.33146601
103.8686968,1.334423732
103.8672428,1.331800783
103.8686968,1.334423732
103.8686968,1.334423732
103.8564549,1.342616734
103.8544125,1.341004936
103.8490677,1.34148414
103.8452078,1.341893618
103.8630208,1.336008253
103.8789327,1.335853855
103.8424489,1.330277548
103.8479903,1.334640783
103.855267,1.331062759
103.8439913,1.335884354
103.8655135,1.332620199
103.8583152,1.336268211
103.842659,1.330685349
103.8661688,1.332907621
103.8661688,1.332907621
103.8662865,1.334474892
103.8559154,1.334526113
103.8462435,1.339162623
103.849823,1.334727136
103.8462812,1.33980524
103.8457312,1.33583762
103.8491655,1.334640844
103.8464514,1.334664095
103.8497768,1.335969764
103.849823,1.334727136
103.8479903,1.334640783
103.8457312,1.33583762
103.8461629,1.335210354
103.8479903,1.334640783
103.855267,1.331062759
103.8588411,1.337233443
103.8577615,1.331659373
103.8507564,1.336328139
103.8461656,1.33328783
103.8452331,1.333713828
103.8461629,1.335210354
103.8522423,1.339773151
103.7743738,1.441897301
103.7743738,1.441897301
103.7751648,1.443151211
103.7766948,1.439938288
103.7743738,1.441897301
103.7766948,1.439938288
103.776354,1.442072976
103.7722025,1.446408912
103.7723427,1.442985955
103.7732999,1.441539758
103.7786216,1.440514129
103.7781584,1.441925602
103.7740844,1.436117888
103.7786159,1.438479295
103.7819327,1.435982685
103.778702,1.437811367
103.7754365,1.442700229
103.7720154,1.443558254
103.8011804,1.433485373
103.7930551,1.44314929
103.7720532,1.441940096
103.7748723,1.426616248
103.7988878,1.442880202
103.8002822,1.447512124
103.7922554,1.443437705
103.7977062,1.442533302
103.7970254,1.444228709
103.7947774,1.432729459
103.7964908,1.432104164
103.8023676,1.43558818
103.7982918,1.443347427
103.8011804,1.433485373
103.7748594,1.427287309
103.7724946,1.427295079
103.7748594,1.427287309
103.8023866,1.438077969
103.7988878,1.442880202
103.794644,1.427666799
103.7793232,1.431885537
103.7965421,1.446823183
103.7815756,1.4375976
103.7979498,1.443892018
103.7746217,1.427774302
103.8008116,1.44456207
103.7919669,1.444491679
103.7761696,1.43045858
103.8031925,1.436717378
103.7973694,1.440058371
103.77403,1.43576275
103.7948078,1.429557314
103.8005638,1.447081041
103.8008116,1.44456207
103.7925584,1.431489272
103.8015689,1.437696282
103.7916741,1.430611865
103.7966466,1.44061702
103.7914885,1.436073712
103.7979326,1.440239814
103.8071619,1.441885395
103.8035941,1.442574491
103.7867144,1.432282258
103.7896089,1.431606894
103.8001355,1.441921568
103.8063127,1.44263057
103.8079982,1.444161349
103.7919505,1.431130148
103.7903261,1.435638536
103.7910487,1.434695543
103.7896726,1.434597813
103.7781202,1.441085967
103.7781202,1.441085967
103.7772758,1.437752267
103.7764497,1.441291529
103.7773186,1.440805674
103.8010275,1.446419125
103.8070333,1.443468582
103.7859847,1.44168228
103.8011737,1.444867758
103.8079789,1.442982353
103.8063724,1.44180898
103.8071977,1.442825199
103.7909304,1.444257987
103.7717134,1.446970845
103.7932697,1.445299655
103.7973784,1.441222966
103.793219,1.443925225
103.794469,1.444534551
103.7944846,1.431785721
103.7917867,1.43249996
103.7937345,1.428314925
103.7987748,1.439059641
103.7966624,1.434081708
103.796236,1.440580613
103.8010275,1.446419125
103.7997788,1.44150835
103.7910633,1.432982423
103.7930726,1.436467556
103.7919627,1.434588531
103.8070333,1.443468582
103.8073026,1.443409491
103.7738539,1.42989256
103.8071619,1.441885395
103.7951275,1.427745413
103.7973784,1.441222966
103.7950489,1.439955084
103.796033,1.443920973
103.7927681,1.432896143
103.7962761,1.430584405
103.7939984,1.436051363
103.8072233,1.441004308
103.7985579,1.436690603
103.7987891,1.442049287
103.8000679,1.439188082
103.798713,1.444666565
103.7913136,1.433304614
103.7939668,1.439881884
103.77767,1.434640806
103.7936251,1.427731875
103.7933262,1.433716
103.7808411,1.43918123
103.7994942,1.44087379
103.7903261,1.435638536
103.7864961,1.433504242
103.7954083,1.429205974
103.7951275,1.427745413
103.8012276,1.443712572
103.7906131,1.436844312
103.7744741,1.431861289
103.7869156,1.44228124
103.7789273,1.437454883
103.7722614,1.429994562
103.7910757,1.440078172
103.8451922,1.429247793
103.8311248,1.434997589
103.8306257,1.430777635
103.8388065,1.421061805
103.8318719,1.423529489
103.8302534,1.431983196
103.844071,1.428475919
103.8381596,1.434948834
103.8288511,1.429584898
103.8277613,1.428217798
103.8481626,1.428872859
103.8358876,1.414052891
103.8404103,1.423053464
103.8377393,1.418396804
103.8389989,1.43416808
103.8336487,1.430969417
103.829072,1.432323551
103.8391111,1.436162981
103.8354763,1.419613451
103.831091,1.43660111
103.828909,1.428866921
103.8270203,1.434137926
103.835725,1.434029953
103.8444037,1.420369191
103.8277613,1.428217798
103.8333464,1.414540772
103.835796,1.430712741
103.8400672,1.430268639
103.8361555,1.433316862
103.8376196,1.431020129
103.8331176,1.430100193
103.844071,1.428475919
103.8334762,1.428920039
103.8334922,1.429312758
103.8317276,1.428658386
103.8317633,1.418538855
103.8331176,1.430100193
103.8324685,1.431001762
103.844384,1.419980452
103.8480205,1.429569991
103.8374914,1.42211203
103.8323565,1.43661283
103.8481699,1.425907131
103.8319391,1.437395453
103.8394874,1.421896321
103.8484039,1.429212793
103.8319391,1.437395453
103.8426182,1.430301256
103.8418524,1.435240687
103.8390055,1.440524493
103.83258,1.423638733
103.8323565,1.43661283
103.8391001,1.418930263
103.836287,1.41476321
103.8394874,1.421896321
103.8389821,1.419230704
103.8483265,1.422422421
103.8332335,1.426246007
103.8286175,1.43321264
103.8472128,1.429169585
103.8340076,1.425687412
103.8327247,1.425794855
103.8470886,1.427033766
103.8361178,1.414441679
103.8451922,1.429247793
103.8301488,1.43352897
103.8405877,1.432376504
103.8377843,1.418019133
103.844973,1.423810021
103.8398349,1.42279633
103.8455388,1.420404162
103.844384,1.419980452
103.8339831,1.415817996
103.8446277,1.423191787
103.8455548,1.419910341
103.835501,1.435392246
103.8446752,1.422053752
103.8455548,1.419910341
103.845223,1.41992026
103.8408311,1.428763668
103.8326074,1.423959886
103.8310748,1.429264553
103.835501,1.435392246
103.845223,1.41992026
103.844384,1.419980452
103.8451598,1.423032288
103.8370051,1.417704099
103.8343686,1.416013226
103.8446752,1.422053752
103.8442477,1.422602296
103.8446277,1.423191787
103.8341439,1.413317909
103.8319391,1.437395453
103.8339441,1.422559348
103.8331329,1.432786275
103.8464735,1.428980649
103.8391333,1.420069051
103.8339441,1.422559348
103.8370792,1.434071287
103.8360735,1.415370307
103.8459976,1.426091761
103.8342661,1.426029527
103.8334482,1.419709567
103.8394259,1.430866568
103.835379,1.435784121
103.833971,1.421409011
103.8440721,1.426429316
103.837437,1.421335159
103.849303,1.426070117
103.837437,1.421335159
103.837437,1.421335159
103.840574,1.419783239
103.8364315,1.374000718
103.837619,1.375097469
103.8490732,1.373400926
103.8500859,1.366227071
103.8541005,1.374473785
103.8558768,1.374738413
103.8594041,1.369848376
103.8571386,1.367116211
103.838169,1.373551792
103.844714,1.370894373
103.8424584,1.379917052
103.8424584,1.379917052
103.8399475,1.375495196
103.8407357,1.379557282
103.8556214,1.373922392
103.8516986,1.361342556
103.8576254,1.372032363
103.8530491,1.374582553
103.8406691,1.383028754
103.8407357,1.379557282
103.8530019,1.374169237
103.8570616,1.365819606
103.8567029,1.363466006
103.8510307,1.362431864
103.8373814,1.371384001
103.8499343,1.375724748
103.8373814,1.371384001
103.8551037,1.364541709
103.855369,1.366043889
103.8578564,1.370998107
103.853455,1.367891507
103.8400023,1.381561712
103.8437822,1.377762638
103.8554524,1.375293768
103.8437822,1.377762638
103.8586585,1.36716072
103.8541005,1.374473785
103.8364724,1.377339085
103.8346302,1.370654871
103.8496517,1.367487025
103.8517468,1.369153581
103.8400023,1.381561712
103.8477458,1.368358588
103.8501914,1.372748877
103.8499343,1.375724748
103.8496623,1.367095869
103.8418003,1.371015364
103.8582097,1.374209517
103.8581186,1.363143927
103.8381231,1.375838271
103.8581186,1.363143927
103.8386027,1.378907914
103.8501541,1.37356775
103.8528664,1.372941936
103.8580035,1.369872141
103.8435933,1.371223221
103.8436067,1.38003436
103.8509803,1.363718279
103.8372982,1.37085149
103.8530019,1.374169237
103.8374193,1.37045937
103.8506906,1.363209968
103.855273,1.363395267
103.8418003,1.371015364
103.8433103,1.381152654
103.8479025,1.367069338
103.8510304,1.371871353
103.8460765,1.369971289
103.84425,1.36464707
103.8445381,1.365266142
103.8538833,1.371754007
103.8511342,1.373405406
103.8397419,1.382064342
103.8394823,1.366379383
103.8437197,1.378238594
103.8586657,1.37392862
103.8437197,1.378238594
103.8413691,1.381835478
103.8437197,1.378238594
103.834659,1.369460545
103.8462315,1.371096498
103.8488605,1.375984861
103.853671,1.37183157
103.8501433,1.371935719
103.8527861,1.372076889
103.8392171,1.377969305
103.9370871,1.33445895
103.9234567,1.332702787
103.9312443,1.331245062
103.9222175,1.32723389
103.9419956,1.328696112
103.9304968,1.332336556
103.9197569,1.325918895
103.9323894,1.331880003
103.9211051,1.329478409
103.9122389,1.334018667
103.92678,1.331707221
103.9311677,1.331640712
103.9265423,1.334269461
103.9324654,1.331488468
103.9390327,1.334355934
103.9304968,1.332336556
103.9270203,1.33371332
103.9270583,1.330253071
103.9336046,1.330981735
103.9304968,1.332336556
103.9150068,1.334897237
103.9373433,1.329198687
103.9109119,1.332738708
103.9363013,1.332317407
103.9231908,1.333541189
103.9334053,1.322489623
103.92678,1.331707221
103.9281343,1.330464618
103.9364239,1.323526782
103.9299602,1.331866565
103.9288744,1.327744679
103.9127601,1.334984001
103.9282001,1.332586694
103.914991,1.331827132
103.9264885,1.326043353
103.9137999,1.331222279
103.914991,1.331827132
103.9202467,1.324889166
103.9270203,1.33371332
103.9086889,1.331413249
103.9301798,1.325984004
103.9189062,1.337641561
103.9300365,1.328564212
103.9275651,1.327976141
103.9310907,1.329291261
103.9329381,1.328102913
103.9329381,1.328102913
103.9346024,1.32569267
103.9398472,1.321906636
103.9408032,1.321050718
103.9135369,1.333538061
103.9093817,1.329501522
103.9416755,1.321115548
103.9107825,1.32996671
103.9117112,1.333122056
103.9306378,1.334840353
103.9407637,1.327691945
103.9137777,1.334624534
103.9416755,1.321115548
103.910318,1.330144804
103.9101609,1.332625423
103.9099048,1.332959934
103.9255958,1.330820059
103.9123649,1.331839215
103.9168987,1.33406075
103.9404066,1.329536805
103.924118,1.330051424
103.9420567,1.333869994
103.9190156,1.326848469
103.9398567,1.324218538
103.94609,1.320308923
103.9276501,1.329539942
103.9257485,1.336630599
103.9276501,1.329539942
103.9068506,1.333359362
103.9289737,1.328259123
103.9397703,1.324678528
103.9068506,1.333359362
103.9289737,1.328259123
103.9288938,1.328689293
103.9340432,1.336181973
103.9359901,1.335961068
103.9373217,1.335664343
103.9348306,1.336072095
103.941272,1.326686013
103.941272,1.326686013
103.9335591,1.325423655
103.9354586,1.33145574
103.9398431,1.334233274
103.9277438,1.33190105
103.9236903,1.335973416
103.9067418,1.334393302
103.9065169,1.333552404
103.9067418,1.334393302
103.9454287,1.320896768
103.9378955,1.336462568
103.9081025,1.333565436
103.9065379,1.331671179
103.9225791,1.324109573
103.9433639,1.318750888
103.9342743,1.319756647
103.9378158,1.322625781
103.9249737,1.337837952
103.912338,1.333436226
103.9090056,1.334148702
103.9081299,1.334135005
103.8480546,1.34740957
103.8515786,1.345663348
103.8375852,1.350912963
103.8547636,1.344233608
103.8550783,1.346085959
103.8551064,1.343877033
103.8553957,1.348003411
103.8480475,1.349032375
103.8523928,1.348489892
103.8506141,1.346819884
103.8506141,1.346819884
103.853736,1.348960622
103.8446291,1.357277093
103.8471273,1.358546005
103.8454936,1.3579458
103.8515533,1.34711903
103.8306428,1.358728426
103.8483034,1.357511897
103.8475941,1.35487655
103.8480637,1.347067527
103.8449306,1.356661149
103.843934,1.356366211
103.8434702,1.356072993
103.8434702,1.356072993
103.8533671,1.345153984
103.8327589,1.362768866
103.8451565,1.356923853
103.8560947,1.348463524
103.8561944,1.349198229
103.8518433,1.348608312
103.8434702,1.356072993
103.8435198,1.35673539
103.8434702,1.356072993
103.8485451,1.354927172
103.854277,1.348207995
103.7491572,1.36280452
103.7597611,1.350858597
103.7452259,1.36183235
103.7477412,1.361316993
103.7511645,1.355518763
103.746597,1.363565727
103.7598926,1.348809566
103.7438215,1.345564022
103.7545182,1.34908255
103.7512307,1.361343704
103.746834,1.360576605
103.742841,1.345557925
103.7549948,1.347715409
103.7590211,1.350912592
103.7508432,1.362848815
103.7531743,1.348733378
103.742841,1.345557925
103.7477412,1.361316993
103.7549981,1.351493186
103.7460307,1.351429752
103.7551276,1.348825265
103.7545445,1.350895231
103.7437249,1.349973055
103.74602,1.36411809
103.7461704,1.347003767
103.7535203,1.348383998
103.7545182,1.34908255
103.7496915,1.360332742
103.7415986,1.34554898
103.7448576,1.350900429
103.7525892,1.354468194
103.7486445,1.360871521
103.746561,1.360096376
103.7481047,1.358550292
103.7507505,1.361412265
103.7487743,1.356769427
103.7487716,1.358283281
103.7481047,1.358550292
103.7440854,1.346580758
103.7558623,1.343157
103.7546809,1.348276604
103.7537935,1.352715295
103.7477412,1.361316993
103.74602,1.36411809
103.7590468,1.34463617
103.7451734,1.34883638
